Time,Medio,num_followers,tweet_text,article_url
"June 11th 2020, 12:02:22.000",ElHuffPost,"472,586",#AMPLIAMOS Los contagios descienden ligeramente tras la fuerte subida registrada ayer https://t.co/wutFaOb9ct,https://www.huffingtonpost.es/entry/la-cifra-total-de-muertos-no-se-mueve-desde-el-domingo-y-bajan-los-fallecimientos-en-la-ultima-semana_es_5ee24ceec5b69fb03b5c3c96?wc
"June 11th 2020, 10:30:40.000",primerahora,"560,211","El número exacto de contagios confirmados es ahora de 2,000,464. https://t.co/ifAbIeR07D",https://bit.ly/3hkl4OL
"June 11th 2020, 10:30:15.000",Univision,"2,727,695",El alarmante aumento de contagios de covid-19 acompaña al agresivo avance en la recuperación económica de EEUU.… https://t.co/jPFlyQ1qrK,https://twitter.com/i/web/status/1271087353684275203
"June 11th 2020, 10:00:04.000",Telemundo,"2,936,314",Migrantes detenidos por #ICE denuncian que los obligaron a limpiar instalaciones infectadas con #coronavirus. Vía… https://t.co/XjlHx33HeR,https://twitter.com/i/web/status/1271079756755337217
"June 11th 2020, 09:20:03.000",CNNEE,"18,846,693",América Latina sigue registrando altos números de contagios y muertes por coronavirus. A pesar de que varios países… https://t.co/V9I9QQYAvN,https://twitter.com/i/web/status/1271069688714407938
"June 11th 2020, 07:22:59.000",UniNoticias,"2,038,785",➡️ EEUU confirma más de 2 millones de contagios de #COVID19. ➡️ Las hospitalizaciones aumentan en estados como… https://t.co/japPouXLF4,https://twitter.com/i/web/status/1271040224840343552
"June 11th 2020, 00:05:25.000",UniNoticias,"2,038,778",Estados Unidos sigue siendo el país del mundo con mayor número reportado de contagios y de fallecimientos por… https://t.co/bpa5uSkzQQ,https://twitter.com/i/web/status/1270930108275187715
"June 10th 2020, 22:55:43.000",ElNuevoDia,"680,030",Sigue descendiendo la incidencia en muertes y contagios de COVID-19 en Italia https://t.co/3qiXI5PlZH,https://www.elnuevodia.com/noticias/mundo/nota/siguedescendiendolaincidenciaenmuertesycontagiosdecovid-19enitalia-2574759/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1591842978
"June 10th 2020, 21:30:00.000",ElHuffPost,"472,519","Las cifras de muertes siguen ""congeladas"", pero los nuevos contagios se duplican https://t.co/5XGrsxq4jr",https://www.huffingtonpost.es/entry/las-cifras-de-muertes-siguen-congeladas-pero-los-nuevos-contagios-se-duplican_es_5ee0f327c5b6147d60259570?utm_hp_ref=es-homepage
"June 10th 2020, 21:03:26.000",UniNoticias,"2,038,750","💊 México registra el mayor número de contagios por covid-19 en un día al reportar 4,883 casos. ➡️ En las últimas 2… https://t.co/k7uJNkmPvg",https://twitter.com/i/web/status/1270884311701438465
"June 10th 2020, 21:00:56.000",UniNoticias,"2,038,747","🎥 En este lugar, supuestamente, se embalsamaban cadáveres clandestinamente. Vecinos temen un contagio de… https://t.co/GVaQUAK7nd",https://twitter.com/i/web/status/1270883683751297026
"June 10th 2020, 20:26:26.000",MundoHispanico,"7,233",California coronavirus: Se duplica el número de contagios de COVID-19 en un mes https://t.co/gjj3Py9o5H,https://mundohispanico.com/california-coronavirus-duplican-casos/
"June 10th 2020, 17:45:03.000",Univision,"2,727,740",Al menos 21 estados de EEUU registran aumento en contagios de covid-19 (14 de ellos con números récord).… https://t.co/gjbVrrLFp8,https://twitter.com/i/web/status/1270834385315663873
"June 10th 2020, 16:00:07.000",Telemundo,"2,936,276",Migrantes detenidos por #ICE denuncian que los obligaron a limpiar instalaciones infectadas con #coronavirus. Vía… https://t.co/ljPlFHZnH6,https://twitter.com/i/web/status/1270807980318040067
"June 10th 2020, 13:34:00.000",ElHuffPost,"472,476",¿Cuánto tarda en evaporarse la COVID-19 cuando alguien infectado tose? https://t.co/L7i9kEynXr,https://www.huffingtonpost.es/entry/cuanto-tarda-en-evaporarse-la-covid-19-cuando-alguien-infectado-tose_es_5ee0a0dec5b605fa0fad1dee
"June 10th 2020, 11:58:29.000",UniNoticias,"2,038,598",Aparente rebrote de coronavirus en al menos 19 estados de EEUU. Números de contagios y hospitalizaciones aumentan.… https://t.co/V0toUEpgzU,https://twitter.com/i/web/status/1270747169914597376
"June 10th 2020, 11:08:14.000",ElHuffPost,"472,460",#AMPLIAMOS Se duplican los contagios por coronavirus con respecto a ayer y sigue corrigiéndose al alza el número de… https://t.co/TEoCo1RTev,https://twitter.com/i/web/status/1270734526088609792
"June 10th 2020, 11:03:34.000",ElHuffPost,"472,474","Sanidad sigue sin actualizar los fallecidos, registra 40 muertos en una semana y 167 nuevos contagios en las última… https://t.co/VT8KGIsSOt",https://twitter.com/i/web/status/1270733351951962114
"June 10th 2020, 10:31:36.000",eldiariony,"44,862",1% de nuevos contagios reportan pruebas en Nueva York: alcalde optimista considera abrir playas y piscinas… https://t.co/ZfnSBAjIgE,https://twitter.com/i/web/status/1270725305364176901
"June 10th 2020, 10:00:55.000",eltiempolatino,"26,355",El #DMV registra más de 117 mil contagios desde el inicio de la pandemia https://t.co/beGeVIHXTq https://t.co/b4wv28uYro,https://bit.ly/2AQepuO
"June 10th 2020, 09:30:12.000",Univision,"2,727,787",Anthony Fauci ha admitido que la pesadilla que representa el covid-19 está “lejos de terminar”. https://t.co/J2qc2zQC7q,https://www.univision.com/shows/despierta-america/lejos-de-terminar-una-veintena-de-estados-presentan-un-aumento-en-los-contagios-de-covid-19-video
"June 10th 2020, 08:31:44.000",UniNoticias,"2,038,508",💊 Muchos estados que reabrieron ven incremento en los contagios de #COVID19. 👉 https://t.co/iwWnpGp1bC https://t.co/Ew7GFB9ASI,http://uni.vi/TufN102gFNU
"June 10th 2020, 07:55:27.000",UniNoticias,"2,038,519",💊 Se incrementan los contagios y hospitalizaciones por #COVID19 en varios estados. 💊 EEUU registra casi 2 millo… https://t.co/fIizhISQyd,https://twitter.com/i/web/status/1270686010867953664
"June 10th 2020, 07:50:44.000",ElNuevoDia,"680,003","India suma cerca de 10,000 nuevos contagios de COVID-19 en un día https://t.co/JXQB06kvsj",https://www.elnuevodia.com/noticias/mundo/nota/indiasumacercade10000nuevoscontagiosdecovid-19enundia-2574674/?utm_medium=Social&utm_source=Twitter#Echobox=1591788737
"June 10th 2020, 07:25:00.000",UniNoticias,"2,038,511",➡️ Al menos 20 estados ya registran un aumento de contagios de #COVID19 y crece el temor a un segundo brote. Inf… https://t.co/V56Hgm1h0Y,https://twitter.com/i/web/status/1270678346926612481
"June 10th 2020, 06:02:53.000",ElHuffPost,"472,428","Fallece un infectado del foco del hospital de Bilbao, donde hay 25 positivos https://t.co/T0qMDmPmAb",https://www.huffingtonpost.es/entry/fallece-un-infectado-del-foco-del-hospital-de-bilbao-donde-hay-25-positivos_es_5ee0ac4cc5b6faafc92b9427
"June 10th 2020, 05:14:29.000",ElHuffPost,"472,424",¿Cuánto tarda en evaporarse la COVID-19 cuando alguien infectado tose? https://t.co/L7i9kEynXr,https://www.huffingtonpost.es/entry/cuanto-tarda-en-evaporarse-la-covid-19-cuando-alguien-infectado-tose_es_5ee0a0dec5b605fa0fad1dee
